id,,,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93
A07x13007264,A07,37.34094236,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x13166525,A07,37.74846976,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x13241485,A07,38.1564285,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x13277080,A07,38.98317078,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x13478964,A07,38.98317083,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x13794919,A07,39.39139298,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x14054957,A07,39.79869943,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x14241556,A07,41.94689299,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x14542108,A07,42.35419945,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x14619522,A07,42.7623939,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x14892287,A07,42.76239395,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x15319042,A07,43.17058841,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x15471274,A07,43.57875737,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x15610627,A07,43.98628477,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x15766300,A07,45.68277059,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x15862516,A07,46.09029798,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x16000246,A07,46.49846685,BB,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x16094553,A07,46.90642541,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x16117168,A07,47.7333319,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x16245305,A07,48.14129046,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x16346835,A07,48.54945933,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x16383905,A07,48.95762819,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x16544081,A07,49.36579706,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA
A07x16588001,A07,49.77375562,AA,BB,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x16704311,A07,50.60066211,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x16788652,A07,51.00862067,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x16813814,A07,51.41678953,AA,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x16885944,A07,51.8249584,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x16929016,A07,52.23270316,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x17037431,A07,53.48890822,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x17064931,A07,53.89665298,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x17208726,A07,54.30482185,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x17286488,A07,54.71256661,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
A07x17345797,A07,55.96877167,AA,BB,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,BB
