"id","","","RIL_1","RIL_103","RIL_104","RIL_113","RIL_115","RIL_12","RIL_123","RIL_124","RIL_131","RIL_136","RIL_143","RIL_146","RIL_147","RIL_15","RIL_150","RIL_154","RIL_155","RIL_16","RIL_164","RIL_166","RIL_171","RIL_174","RIL_175","RIL_176","RIL_182","RIL_183","RIL_184","RIL_187","RIL_190","RIL_193","RIL_198","RIL_199","RIL_2","RIL_201","RIL_204","RIL_205","RIL_206","RIL_207","RIL_208","RIL_21","RIL_211","RIL_212","RIL_213","RIL_215","RIL_222","RIL_223","RIL_225","RIL_228","RIL_229","RIL_23","RIL_232","RIL_234","RIL_235","RIL_240","RIL_242","RIL_243","RIL_248","RIL_25","RIL_250","RIL_251","RIL_253","RIL_255","RIL_256","RIL_259","RIL_264","RIL_265","RIL_267","RIL_268","RIL_270","RIL_277","RIL_281","RIL_282","RIL_284","RIL_285","RIL_288","RIL_289","RIL_290","RIL_294","RIL_30","RIL_300","RIL_301","RIL_303","RIL_308","RIL_31","RIL_311","RIL_318","RIL_325","RIL_329","RIL_332","RIL_337","RIL_339","RIL_340","RIL_341","RIL_344","RIL_346","RIL_347","RIL_353","RIL_354","RIL_355","RIL_357","RIL_359","RIL_36","RIL_360","RIL_363","RIL_373","RIL_376","RIL_380","RIL_39","RIL_42","RIL_46","RIL_53","RIL_60","RIL_63","RIL_65","RIL_66","RIL_69","RIL_7","RIL_70","RIL_73","RIL_76","RIL_80","RIL_89","RIL_9","RIL_93"
"A05x22431494","A05",22.431494,"AA","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22494227","A05",22.494227,"AA","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22531936","A05",22.531936,"AA","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AB","BB","AA","BB","BB","BB","AA","AA","AA","AA","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22647428","A05",22.647428,"AA","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AB","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22705008","A05",22.705008,"AA","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AB","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22705790","A05",22.70579,"AA","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22733449","A05",22.733449,"AA","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22820030","A05",22.82003,"AA","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22890915","A05",22.890915,"AA","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22915996","A05",22.915996,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22952422","A05",22.952422,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","BB","AA","BB","AA"
"A05x22970845","A05",22.970845,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","AA","BB","AA","BB","AA","AA","BB","AA"
"A05x23034115","A05",23.034115,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","BB","BB","BB","AA","BB","AA","AA","BB","AA"
"A05x23062880","A05",23.06288,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA"
"A05x23106546","A05",23.106546,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA"
"A05x23209475","A05",23.209475,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA"
"A05x23283446","A05",23.283446,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","AA","BB","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA"
"A05x23322202","A05",23.322202,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","BB","AA","BB","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA"
"A05x23393567","A05",23.393567,"AA","AA","AA","BB","BB","BB","BB","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","AA","AA","AA","BB","BB","AA","BB","AA","AA","BB","AA"
"A05x23535088","A05",23.535088,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x23620380","A05",23.62038,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x23680073","A05",23.680073,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x23834191","A05",23.834191,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x23959364","A05",23.959364,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x24008224","A05",24.008224,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x24071707","A05",24.071707,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","BB","BB","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x24103894","A05",24.103894,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","BB","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x24239477","A05",24.239477,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x24350305","A05",24.350305,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x24403127","A05",24.403127,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","BB","BB","AA","AA","AA","BB","AA","BB","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","AA","BB","BB","AA","BB","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","BB","BB"
"A05x24514039","A05",24.514039,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","BB","AA","AA","AA","BB","BB","BB","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","AA","BB"
"A05x24617520","A05",24.61752,"AA","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","BB","AA","AA","AA","BB","BB","BB","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","AA","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","AA","BB"
"A05x24960351","A05",24.960351,"BB","AA","AA","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","BB","AA","AA","AA","BB","BB","BB","AA","AA","AA","AA","BB","BB","BB","BB","BB","BB","AA","BB","BB","BB","BB","AA","AA","BB","BB","BB","BB","AA","AA","AA","AA","BB","AA","AA","BB","BB","AA","AA","AA","AA","BB","BB","BB","AA","AA","BB","AA","AA","BB","AA","BB","BB","BB","BB","AA","BB","AA","AA","BB","BB","AA","AA","BB","BB","AA","BB","BB","AA","AA","AA","AA","AA","BB","AA","AA","BB","AA","AA","BB","BB","BB","AA","BB","AA","BB","AA","AA","AA","AA","AA","AA","BB","AA","BB","AA","AA","BB","BB","AA","BB","AA","AA","AA","BB"
